timestamp,fhr,uc
11363,132.75,44.5
11364,132.75,43.5
11365,134.25,43.5
11366,134.25,42.5
11367,136.25,41.5
11368,137.75,41.5
11369,137.75,42
11370,138.5,41
11371,138.5,41.5
11372,138,38
11373,138.25,40
11374,138.25,39
11375,135,39
11376,135,41
11377,133.25,38
11378,133.25,41.5
11379,132,43
11380,132,44.5
11381,131.5,45
11382,131.5,45
11383,131.5,39
11384,131.5,41.5
11385,131,46.5
11386,131,47
11387,129.5,44.5
11388,129.5,42.5
11389,129.5,45
11390,128.5,45.5
11391,128.5,41.5
11392,128.5,41.5
11393,128.5,44.5
11394,128.75,43.5
11395,128.75,40
11396,129.25,39
11397,129.25,41
11398,129.5,43
11399,129.5,38
11400,129.5,37.5
11401,128.5,40.5
11402,128.5,41
11403,128.75,41
11404,128.75,37
11405,129,37
11406,129,39.5
11407,128.5,39.5
11408,128.5,39
11409,128.75,34.5
11410,128.75,38.5
11411,129.75,41
11412,130.75,39.5
11413,130.75,35.5
11414,131.5,36
11415,131.5,38
11416,133.5,38
11417,133.5,35.5
11418,136.5,36.5
11419,137.25,38
11420,137.25,37.5
11421,137,36
11422,137,35.5
11423,136.75,36.5
11424,136.75,37.5
11425,135.75,37.5
11426,135.75,36.5
11427,131.5,37
11428,131.5,36.5
11429,128.25,37
11430,127.25,37
11431,127.25,36.5
11432,126.25,35
11433,126.25,34.5
11434,124.5,35.5
11435,124.5,36.5
11436,123,36.5
11437,123,34.5
11438,120.75,33.5
11439,120.75,35
11440,120.25,35.5
11441,120.25,34.5
11442,118.25,32
11443,118.25,37
11444,118.5,36.5
11445,118.5,34.5
11446,118.75,31.5
11447,118.75,32.5
11448,118.75,35
11449,118.75,35
11450,118.75,34
11451,118.75,31
11452,119.5,33
11453,119.5,34.5
11454,119.25,34.5
11455,119.25,32
11456,119.25,32
11457,118,33.5
11458,118,34
11459,118.5,34
11460,118.5,31.5
11461,119.25,33.5
11462,119.25,33.5
11463,119.25,33.5
11464,119.25,33
11465,120,30.5
11466,121,31
11467,121,33
11468,123.5,32.5
11469,123.5,32.5
11470,126.25,31
11471,126.25,31.5
11472,126.5,32
11473,126.5,32.5
11474,127.75,29.5
11475,127.75,30.5
11476,127.75,32.5
11477,127.75,31.5
11478,128.5,31.5
11479,128.5,31.5
11480,126.75,31
11481,126.75,31.5
11482,126.25,30.5
11483,126.25,29.5
11484,126.25,30.5
11485,127,29
11486,127,29
11487,125.25,29
11488,125.25,29
11489,123.75,29
11490,123.75,28
11491,121.5,28
11492,121.5,28
11493,120.5,28
11494,120.5,27
11495,118,27.5
11496,118,27
11497,116,26.5
11498,116,27
11499,116,28
11500,115.25,28
11501,115.25,27
11502,113.5,27
11503,113.5,27
11504,113.5,26.5
11505,113.5,25.5
11506,113,24
11507,113,24.5
11508,113,25.5
11509,113,24
11510,113,23.5
11511,113,24
11512,112.75,24
11513,112.75,23
11514,112.75,23
11515,112.75,24
11516,112.75,24.5
11517,112.75,26
11518,113,26
11519,113,27
11520,0,29
11521,0,30.5
11522,0,33
11523,0,35
11524,0,29.5
11525,123,29.5
11526,123,30
11527,122.25,30.5
11528,122.25,31
11529,122.5,31
11530,122.5,30.5
11531,121,30
11532,121,29.5
11533,121,28.5
11534,121,28
11535,121.5,28
11536,121.5,27.5
11537,121.5,27.5
11538,121.5,28
11539,120.5,28
11540,120.5,27.5
11541,119.5,28.5
11542,119.5,27.5
11543,118.75,27
11544,118.75,27.5
11545,119,27.5
11546,119,28
11547,122,28.5
11548,122,28.5
11549,129,28.5
11550,129,29
11551,133.5,29.5
11552,134,29.5
11553,134,30
11554,133.5,29.5
11555,133.5,29.5
11556,133,30
11557,133,29.5
11558,131.75,29
11559,131.75,29.5
11560,130.5,30
11561,130.5,30
11562,129.5,28.5
11563,128.5,28
11564,128.5,28.5
11565,129.5,28
11566,129.5,28
11567,126.5,28
11568,126.5,28
11569,125.75,27.5
11570,125.75,27.5
11571,126,28
11572,126,27.5
11573,126.25,27
11574,126.25,28.5
11575,126.25,31.5
11576,126.5,30.5
11577,126.75,28.5
11578,126.75,28
11579,126.5,29.5
11580,126.5,27
11581,126.5,28.5
11582,126.5,31.5
11583,126.5,39.5
11584,126.5,46.5
11585,126.5,41
11586,126.5,40
11587,126.5,38.5
11588,126.5,40.5
11589,126.5,40.5
11590,126.5,40.5
11591,0,41.5
11592,0,40.5
11593,0,39.5
11594,0,40.5
11595,0,39.5
11596,134.75,37.5
11597,134.75,37
11598,134.75,35.5
11599,134.75,35.5
11600,134.25,36.5
11601,134.25,36.5
11602,134.25,36.5
11603,134.25,36
11604,134.25,35
11605,133,36
11606,133,36
11607,132.75,36
11608,132.75,36
11609,131.5,36.5
11610,131.5,37
11611,131.5,37
11612,131.5,38
11613,131.5,37
11614,131.5,37.5
11615,133.5,38.5
11616,133.5,38.5
11617,132.75,38
11618,132.25,40
11619,132.25,40.5
11620,132.75,41
11621,132.75,42.5
11622,132,42.5
11623,132,42
11624,133,43.5
11625,132.25,44.5
11626,132.25,45.5
11627,133,45
11628,133,48.5
11629,132.75,48.5
11630,132.75,47
11631,135,43.5
11632,135,42.5
11633,137.25,40
11634,139,40.5
11635,139,40
11636,138.75,39.5
11637,138.75,42.5
11638,139,44.5
11639,137.75,44
11640,137.75,43
11641,136.5,41
11642,136.5,39.5
11643,135.75,46
11644,135.75,43.5
11645,135.75,48
11646,135.75,51.5
11647,135.75,54.5
11648,135.75,56
11649,136,55
11650,136,51.5
11651,136,53
11652,136,51
11653,135.5,58.5
11654,135.5,61.5
11655,136,58
11656,136,52.5
11657,134.25,60.5
11658,134.25,67
11659,133.5,66
11660,133.5,63.5
11661,132.25,63
11662,132.25,61
11663,132.25,60.5
11664,132.25,60.5
11665,132.25,59
11666,132.25,58.5
11667,132.25,59
11668,132.25,61.5
11669,132.25,59.5
11670,132.25,55.5
11671,132.5,58.5
11672,132.5,61
11673,132.5,57
11674,132.5,51.5
11675,0,51.5
11676,0,55
11677,0,44.5
11678,0,50.5
11679,0,46.5
11680,0,41.5
11681,0,39.5
11682,0,36.5
11683,0,34.5
11684,0,32.5
11685,0,31.5
11686,0,39.5
11687,0,46
11688,0,43
11689,0,48.5
11690,0,51.5
11691,0,41.5
11692,0,49
11693,0,47
11694,0,45
11695,0,40.5
11696,0,38.5
11697,0,37
11698,0,35
11699,0,33
11700,0,34.5
11701,0,35.5
11702,0,31.5
11703,0,29.5
11704,0,32.5
11705,0,29
11706,0,31
11707,0,30
11708,0,30
11709,0,34.5
11710,0,29
11711,0,30.5
11712,0,32
11713,0,30.5
11714,0,29.5
11715,0,28.5
11716,0,33.5
11717,0,39.5
11718,0,42.5
11719,0,43
11720,0,43.5
11721,0,51.5
11722,0,60
11723,0,63
11724,0,66
11725,0,64
11726,0,67.5
11727,0,69.5
11728,0,68.5
11729,0,70
11730,0,74
11731,131,73
11732,131,72.5
11733,130.25,67.5
11734,130.25,69
11735,129,64.5
11736,129,65.5
11737,129.5,65.5
11738,129,66.5
11739,129,62.5
11740,129,59
11741,129,61
11742,129.75,60
11743,129.75,55.5
11744,129.75,52.5
11745,129.75,52.5
11746,129.75,54
11747,129.75,51.5
11748,129.75,46.5
11749,129.75,49.5
11750,130,48.5
11751,130,45.5
11752,131.25,45
11753,133.25,48.5
11754,133.25,48.5
11755,134.5,46
11756,134.5,42.5
11757,135.5,47
11758,136,46
11759,136,42
11760,135.25,46.5
11761,135.25,49
11762,134.25,47.5
11763,134.25,44
11764,132.75,45.5
11765,133,46
11766,133,43
11767,132.75,44.5
11768,132.75,45.5
11769,133.5,44.5
11770,133.5,42.5
11771,133.5,44
11772,133.5,43.5
11773,132.5,41.5
11774,132.5,40.5
11775,132.75,42.5
11776,132.5,41.5
11777,132.5,41
11778,132,40.5
11779,132,41
11780,132,39.5
11781,132,39
11782,133.25,40.5
11783,133.25,41
11784,135.25,40.5
11785,136,38
11786,136,37.5
11787,136.75,38
11788,136.75,37
11789,136.75,39
11790,136.75,37.5
11791,136,38.5
11792,134.25,38
11793,134.25,36.5
11794,132.5,36.5
11795,132.5,35.5
11796,133.5,34.5
11797,133.5,35
11798,131.25,34
11799,131.25,32.5
11800,132.75,32.5
11801,132.25,32
11802,132.25,33.5
11803,130.75,32
11804,130.75,32.5
11805,129.25,32
11806,129.25,31
11807,129.5,32.5
11808,129.5,33
11809,129.5,33
11810,127.5,32.5
11811,127.5,34
11812,127.25,35
11813,127.25,33
11814,126.75,32
11815,126.75,31.5
11816,125.5,33
11817,125.5,33
11818,125.25,32
11819,125.25,30.5
11820,124,31
11821,124,32
11822,123.5,31
11823,123.5,30
11824,124,29
11825,124,29
11826,123,29
11827,123,29.5
11828,123,31
11829,123,31
11830,124.25,29.5
11831,124.25,29.5
11832,125.5,30.5
11833,128,29
11834,128,28.5
11835,129.75,27.5
11836,129.75,28
11837,130.5,29
11838,130.5,28.5
11839,131.5,27.5
11840,131.5,27
11841,131.5,27.5
11842,131.5,28
11843,129.25,27
11844,126.25,26
11845,126.25,26
11846,124.75,27
11847,124.75,27
11848,122.5,26.5
11849,122.5,26
11850,119.75,25.5
11851,119.75,25.5
11852,121.25,26.5
11853,121.25,25.5
11854,125,25
11855,125,24.5
11856,129,25
11857,129,25.5
11858,130.25,25.5
11859,130.25,25.5
11860,130.25,24.5
11861,130.25,23.5
11862,130.75,24
11863,130.75,25
11864,130.75,25
11865,130.25,24
11866,130.25,23.5
11867,128.5,24
11868,128.5,24.5
11869,127.25,24.5
11870,127.25,23.5
11871,127,23
11872,127,23
11873,127,23.5
11874,127,24.5
11875,127,24
11876,127,23
11877,126.75,22.5
11878,126.75,22.5
11879,127,22
11880,138.5,22
11881,138.5,23
11882,137,23.5
11883,137,23
11884,133.75,21.5
11885,133.75,23
11886,134.25,24.5
11887,133,23
11888,133,22.5
11889,131,23
11890,131,24.5
11891,129,24.5
11892,129,23
11893,127,22.5
11894,127,22.5
11895,127.5,24
11896,127.5,24.5
11897,126.75,23.5
11898,126.75,25.5
11899,126.5,26
11900,126.5,25
11901,126.75,26.5
11902,126.75,27
11903,129,27
11904,130.25,26.5
11905,130.25,26.5
11906,133.5,27.5
11907,133.5,28
11908,134.5,28
11909,134.5,27.5
11910,135,26
11911,135,26
11912,135.75,27
11913,135.5,27.5
11914,135.5,26.5
11915,134,26
11916,134,25
11917,133.75,25.5
11918,133.75,26.5
11919,134.5,27
11920,133.5,26.5
11921,133.5,25.5
11922,132.75,25
11923,132.75,24.5
11924,133.5,24
11925,133.5,25.5
11926,133.5,26
11927,133.5,25.5
11928,134,25
11929,135.25,23.5
11930,135.25,23
11931,134.25,24
11932,134.25,25
11933,136.75,25.5
11934,136.75,24.5
11935,138.75,24
11936,142,24
11937,142,25
11938,143.25,25.5
11939,143.25,25.5
11940,144.5,24
11941,143.25,24
11942,143.25,23
11943,142.75,23.5
11944,142.75,25
11945,141.75,25
11946,138.5,23.5
11947,138.5,22.5
11948,136.75,23
11949,136.75,24
11950,135,24.5
11951,135,24
11952,134,23
11953,134,22.5
11954,131,22.5
11955,129,23
11956,129,23
11957,128,24.5
11958,128,25.5
11959,130.75,25
11960,130.75,24.5
11961,130.5,24.5
11962,130.5,24
11963,130.75,24
11964,130.75,25
11965,132.75,26
11966,132,25.5
11967,132,25
11968,133.5,24
11969,133.5,24
11970,135.75,25
11971,135.75,26
11972,136.5,26.5
11973,138.25,27
11974,138.25,27.5
11975,140.25,27.5
11976,140.25,28.5
11977,140.75,29.5
11978,140.75,29.5
11979,139.25,27.5
11980,141.25,27
11981,141.25,27
11982,140.25,27.5
11983,140.25,28
11984,140.75,28.5
11985,140.75,27
11986,140.75,26
11987,139.75,25
11988,139.75,25
11989,137.75,25.5
11990,137.75,26
11991,137.75,25.5
11992,135.75,28.5
11993,135.75,30.5
11994,135.25,22.5
11995,135.25,24
11996,136.75,24.5
11997,136.75,24.5
11998,139.25,25
11999,140.75,25
12000,140.75,24.5
12001,141,25
12002,141,26
12003,141.75,26.5
12004,141.75,26
12005,141.75,33.5
12006,141.75,29
12007,141.75,26
12008,142,26.5
12009,142,27.5
12010,142,27.5
12011,136.75,28
12012,136.75,28.5
12013,136,31
12014,136,30.5
12015,136.25,30
12016,136.25,29.5
12017,134.75,29
12018,134.75,28.5
12019,134.5,29
12020,135,30.5
12021,135,32
12022,133.75,32.5
12023,133.75,32.5
12024,133.75,32.5
12025,133.75,31.5
12026,133.75,32
12027,135.25,31.5
12028,135.25,33.5
12029,136.75,35.5
12030,136.75,35
12031,137.5,35.5
12032,137.5,35
12033,138.5,35
12034,137.5,35.5
12035,137.5,36
12036,138,35.5
12037,138,36
12038,136.75,37
12039,136.75,39
12040,134.75,40
12041,133.5,39
12042,133.5,39
12043,132.75,38
12044,132.75,38.5
12045,132.75,41.5
12046,132.75,43.5
12047,131.25,44.5
12048,131.75,47
12049,131.75,47.5
12050,131.75,46.5
12051,132,48.5
12052,132,51
12053,132,51
12054,133.5,49
12055,133.5,48.5
12056,135,50.5
12057,135,52
12058,135.75,50.5
12059,136.25,53.5
12060,136.25,54.5
12061,136.25,47.5
12062,136.25,50.5
12063,134.25,51.5
12064,134.25,49.5
12065,134.5,45.5
12066,134.5,40.5
12067,134.5,45
12068,134.5,41
12069,134.25,42.5
12070,134.25,50
12071,134.25,53
12072,134.25,54
12073,134.25,52.5
12074,134.25,70.5
12075,0,63
12076,0,58.5
12077,0,51
12078,0,53.5
12079,0,49
12080,0,40
12081,0,51.5
12082,0,57
12083,0,52.5
12084,0,48
12085,0,45
12086,0,40
12087,101,37
12088,101,41.5
12089,100,44.5
12090,100,43
12091,100,45.5
12092,100,49.5
12093,98.5,56.5
12094,98.5,54.5
12095,98.5,52
12096,98.5,56
12097,98.5,58
12098,98.5,63
12099,98.5,64
12100,98.5,54
12101,98.5,60
12102,98.5,61
12103,98.5,62.5
12104,98.5,58
12105,0,56.5
12106,0,54
12107,0,53.5
12108,0,51.5
12109,0,49.5
12110,0,47
12111,0,54.5
12112,0,59.5
12113,0,64
12114,0,57
12115,0,57.5
12116,0,72
12117,0,73
12118,0,72.5
12119,0,84
12120,0,81.5
12121,0,90.5
12122,0,96.5
12123,0,98.5
12124,0,102
12125,0,104.5
12126,0,101.5
12127,0,100
12128,0,111.5
12129,0,112
12130,0,108.5
12131,0,116
12132,0,113
12133,0,112
12134,0,110
12135,0,100
12136,0,91.5
12137,0,89.5
12138,0,86
12139,0,80.5
12140,0,78.5
12141,0,89.5
12142,0,86.5
12143,0,85.5
12144,0,82.5
12145,0,82
12146,0,82.5
12147,0,82.5
12148,0,81.5
12149,0,83
12150,0,83.5
12151,0,69
12152,0,66
12153,0,65.5
12154,0,61
12155,0,59
12156,0,55.5
12157,0,48
12158,0,43.5
12159,0,41
12160,0,36.5
12161,0,33
12162,0,33.5
12163,0,36.5
12164,0,29
12165,0,32
12166,0,29.5
12167,0,27
12168,0,26
12169,0,26
12170,0,25.5
12171,0,26
12172,0,30.5
12173,0,33.5
12174,0,33.5
12175,0,29
12176,0,33.5
12177,0,32
12178,0,30
12179,0,35.5
12180,0,36
12181,0,35
12182,0,35
12183,0,39
12184,0,38.5
12185,0,33.5
12186,0,38
12187,0,37
12188,0,39
12189,0,34.5
12190,0,42
12191,0,38
12192,0,40.5
12193,0,34.5
12194,0,37
12195,0,37.5
12196,0,39
12197,0,38
12198,0,35.5
12199,0,37
12200,0,40
12201,0,38.5
12202,0,39
12203,0,39
12204,0,38.5
12205,0,38.5
12206,0,38
12207,0,39
12208,0,38
12209,0,40
12210,0,38.5
12211,0,39
12212,0,40
12213,0,40.5
12214,0,40
12215,0,40.5
12216,0,44.5
12217,0,45
12218,0,47
12219,0,49.5
12220,0,50
12221,61.25,48.5
12222,61.25,52
12223,61.25,53
12224,60.75,53.5
12225,60.75,52
12226,60.75,52
12227,60.75,55
12228,60.75,55.5
12229,60.75,56
12230,60.75,52
12231,60.5,51
12232,60.5,52.5
12233,60.5,50.5
12234,60.5,52.5
12235,60.25,49
12236,60.25,49
12237,60.25,50
12238,60.5,49
12239,60.5,46
12240,60.5,44.5
12241,60.5,45
12242,60.5,44.5
12243,60.5,42
12244,60.5,42.5
12245,60.5,41
12246,65.5,41
12247,65.5,38.5
12248,65.5,39
12249,66,39.5
12250,66,37.5
12251,66,37.5
12252,67,36.5
12253,67,38
12254,67,38
12255,67,36.5
12256,68,35.5
12257,68,36.5
12258,68,35.5
12259,70.25,37
12260,70.25,38.5
12261,70.25,36.5
12262,72.5,37
12263,72.5,33.5
12264,72.5,34
12265,74.5,36.5
12266,74.5,35
12267,74.5,36
12268,75.75,37
12269,75.75,37
12270,75.75,37.5
12271,77,37
12272,77,37.5
12273,77,36.5
12274,80.75,34.5
12275,80.75,33
12276,80.75,37.5
12277,80.75,39
12278,82.5,44.5
12279,82.5,49
12280,82.5,47.5
12281,82.5,48
12282,82.5,48.5
12283,82.5,48.5
12284,82.5,48
12285,82.5,48
12286,82.5,48.5
12287,82.25,49.5
12288,82.25,50.5
12289,82.25,49.5
12290,82.25,48.5
12291,82.5,48.5
12292,82.5,46.5
12293,82.5,46.5
12294,82.25,44.5
12295,0,43.5
12296,0,44.5
12297,0,41.5
12298,0,41.5
12299,0,41.5
12300,142,41
12301,142,38.5
12302,142,38.5
12303,143.5,39
12304,143.5,37.5
12305,143.5,37.5
12306,143.5,36.5
12307,143.5,36.5
12308,143.5,36
12309,143.5,36
12310,143.25,35.5
12311,143.25,36
12312,155.5,35.5
12313,155.5,35
12314,157.25,36
12315,155.5,35.5
12316,155.5,35.5
12317,156.75,37.5
12318,155.25,39
12319,155.25,39
12320,153,40
12321,153,39
12322,150.25,38
12323,147.75,38.5
12324,147.75,39.5
12325,148.25,40.5
12326,148.25,40
12327,149,39.5
12328,148.25,38
12329,148.25,37
12330,147.25,37.5
12331,147.25,38.5
12332,145.5,38.5
12333,142.5,38.5
12334,142.5,37.5
12335,135.75,37
12336,135.75,38.5
12337,127.25,39.5
12338,127.25,39.5
12339,123.75,40.5
12340,123.75,39.5
12341,122.5,40.5
12342,122.5,40.5
12343,120.5,39.5
12344,120.5,39.5
12345,119.25,41
12346,119.25,42
12347,119.25,42.5
12348,119.25,41.5
12349,119,39.5
12350,119.5,40
12351,119.5,38.5
12352,120.25,37.5
12353,120.25,38.5
12354,120.75,39.5
12355,120.75,39.5
12356,118,40.5
12357,118,42.5
12358,118,42.5
12359,114.5,38
12360,114.5,37
12361,112,39
12362,112,39
12363,109,38
12364,109,37.5
12365,109,37
12366,108,36
12367,107.5,36
12368,107.5,34.5
12369,107.5,33
12370,108.25,33.5
12371,108.25,35
12372,111,33.5
12373,111,33
12374,110.75,31.5
12375,110.75,31
12376,109.5,31
12377,109.5,31.5
12378,110,32.5
12379,110,33
12380,110,32.5
12381,109.5,30.5
12382,109.5,29
12383,108.75,28.5
12384,108.75,28.5
12385,108.75,28
12386,108.75,28
12387,109,27.5
12388,109,27
12389,107.5,27
12390,107.5,27
12391,107.5,27.5
12392,107.5,27.5
12393,100.5,27
12394,100.5,26
12395,100.5,27
12396,79,29
12397,79,30
12398,79,29
12399,83.75,29
12400,83.75,32
12401,85.75,39
12402,85.75,43
12403,85.75,45.5
12404,85.75,46.5
12405,85.75,41
12406,85.75,41.5
12407,85.75,39.5
12408,85.75,42.5
12409,86,40.5
12410,86,42
12411,86,42.5
12412,86,44
12413,86,45.5
12414,0,45.5
12415,0,44.5
12416,0,45.5
12417,0,48.5
12418,0,50
12419,118.5,43.5
12420,118.5,44.5
12421,118.5,45
12422,118.5,43.5
12423,118.5,42.5
12424,118.5,42.5
12425,118.5,43
12426,118.5,40
12427,118.5,37
12428,118.5,37.5
12429,118.5,35.5
12430,118.5,34.5
12431,118.5,36
12432,118.25,39.5
12433,118.25,42.5
12434,0,39
12435,0,35
12436,0,34
12437,0,37.5
12438,0,42.5
12439,0,43.5
12440,0,41.5
12441,0,39.5
12442,0,38
12443,0,36.5
12444,0,35.5
12445,0,35.5
12446,0,36.5
12447,0,37.5
12448,0,37
12449,0,37
12450,86.75,35
12451,86.75,34.5
12452,86.75,34
12453,86.75,30
12454,89,29
12455,89,28.5
12456,89,28.5
12457,89.5,29.5
12458,89.5,30
12459,89.75,30
12460,89.75,29.5
12461,89.75,27.5
12462,89.5,27
12463,89.5,25.5
12464,89.5,25.5
12465,89.75,25
12466,89.75,25
12467,90.75,25.5
12468,90.75,26.5
12469,90.75,27.5
12470,91.5,26.5
12471,91.5,25.5
12472,92,24.5
12473,92,25
12474,92,25.5
12475,91.5,26.5
12476,91.5,26
12477,91.5,24.5
12478,91.5,24.5
12479,91.5,23.5
12480,91.5,23
12481,91.5,23
12482,91.5,22.5
12483,91.5,23
12484,91.5,24.5
12485,91.5,27
12486,91.5,28
12487,91.5,25
12488,92.25,25.5
12489,92.25,25
12490,92.25,25
12491,91.5,26
12492,91.5,26
12493,92.5,27.5
12494,92.5,29.5
12495,92.5,30
12496,92.5,30.5
12497,83.75,31.5
12498,83.75,30.5
12499,90.75,28.5
12500,90.75,29
12501,90.75,29.5
12502,91.75,29
12503,91.75,29
12504,91.75,28.5
12505,99.75,28.5
12506,96.75,28.5
12507,96.75,29
12508,96.75,29.5
12509,97.5,31
12510,97.5,29.5
12511,101,29.5
12512,101,29
12513,101,28.5
12514,118.5,28
12515,118.5,27.5
12516,109.75,27
12517,109.75,27.5
12518,107.25,28.5
12519,107.25,29.5
12520,107.25,30.5
12521,107.25,31
12522,105.25,30.5
12523,105.25,28.5
12524,105.25,29
12525,105.25,28
12526,87,28
12527,87,28
12528,87,27.5
12529,87.75,27.5
12530,87.75,27
12531,93.5,27.5
12532,93.5,29
12533,93.75,30.5
12534,93.75,31
12535,93.75,29.5
12536,93.5,29
12537,93.5,28.5
12538,93.5,28.5
12539,93.25,28
12540,93.25,28
12541,94.75,28
12542,94.75,28
12543,94.75,29
12544,95.25,29.5
12545,95.25,31
12546,93,32
12547,93,32.5
12548,93,31.5
12549,94,31
12550,94,30.5
12551,92.25,30.5
12552,92.25,30.5
12553,92.25,31
12554,89,31
12555,89,31
12556,89,31
12557,87.5,31.5
12558,87.5,33.5
12559,87.5,35.5
12560,93.25,36
12561,93.25,36
12562,92.5,35
12563,92.5,35
12564,92.5,35
12565,92.25,35.5
12566,92.25,35.5
12567,92.25,35.5
12568,92.25,35
12569,92,35
12570,92,35.5
12571,92,35
12572,92,35
12573,95.25,36
12574,95.25,37
12575,95.25,38
12576,96.75,39
12577,96.75,38.5
12578,109.5,38.5
12579,109.5,38.5
12580,106.5,38.5
12581,106.5,39
12582,114.5,40
12583,114.5,41
12584,108.25,41.5
12585,108.25,42
12586,117.5,42.5
12587,117.5,42.5
12588,117.5,42.5
12589,108,43
12590,110.75,43.5
12591,110.75,44.5
12592,110.75,44.5
12593,114.25,44.5
12594,109.25,45
12595,109.25,46
12596,109.25,47
12597,115.25,47
12598,115.25,47
12599,116,47.5
12600,116,49
12601,114.5,49
12602,114.5,48
12603,114.75,46
12604,114.75,49
12605,114.25,52.5
12606,114.25,54
12607,117.5,52
12608,117.5,49
12609,116.75,50
12610,116.75,52
12611,117.75,53.5
12612,117.75,53.5
12613,115,51.5
12614,115,47.5
12615,129,42.5
12616,129,41.5
12617,148.5,46
12618,148.5,44
12619,149.75,41.5
12620,149.75,37
12621,148,42.5
12622,148,40.5
12623,144,41
12624,144,38.5
12625,133.5,35
12626,136.5,34
12627,136.5,39
12628,136.5,41
12629,136.5,40.5
12630,136.5,31.5
12631,136.5,29
12632,136.5,31
12633,136.25,41
12634,136.25,44.5
12635,136.25,46.5
12636,136.25,47.5
12637,136.25,43
12638,136.25,38.5
12639,136.25,33
12640,136.25,40
12641,136.25,42.5
12642,0,45.5
12643,0,45.5
12644,0,43.5
12645,0,34.5
12646,0,41
12647,0,44
12648,0,43
12649,0,41
12650,0,31
12651,0,36
12652,0,39
12653,0,41
12654,0,43
12655,0,40.5
12656,0,41
12657,0,44.5
12658,0,41.5
12659,0,35.5
12660,0,42.5
12661,0,47.5
12662,0,42
12663,0,35.5
12664,0,38
12665,0,45
12666,0,43.5
12667,0,43.5
12668,0,43.5
12669,0,41.5
12670,0,40
12671,0,39.5
12672,0,38
12673,0,46.5
12674,0,47
12675,0,41
12676,0,45.5
12677,0,52.5
12678,0,56
12679,0,55.5
12680,0,54
12681,0,54.5
12682,0,54.5
12683,0,55
12684,0,55
12685,0,55.5
12686,0,58
12687,0,57
12688,0,54
12689,0,59.5
12690,0,61
12691,0,59.5
12692,0,54.5
12693,0,49
12694,0,50.5
12695,0,54
12696,0,54.5
12697,0,52
12698,0,57
12699,0,57
12700,0,56.5
12701,0,51
12702,0,54.5
12703,0,52
12704,0,51
12705,0,57
12706,0,55.5
12707,0,56
12708,0,56
12709,0,58
12710,0,60
12711,0,58
12712,0,57
12713,0,57
12714,0,55.5
12715,93.75,54.5
12716,93.75,56
12717,93.75,55.5
12718,93.75,57
12719,93.75,55
12720,93.75,57
12721,92,55
12722,92,49.5
12723,92,48.5
12724,92,49
12725,92,49.5
12726,92,53.5
12727,92,54
12728,91.75,54
12729,91.75,53.5
12730,91.75,51.5
12731,91.75,52.5
12732,91.75,50.5
12733,91.75,55
12734,0,54.5
12735,0,53
12736,0,52
12737,0,54.5
12738,0,52
12739,0,52
12740,0,53
12741,0,51
12742,0,53
12743,0,55
12744,0,57
12745,0,55
12746,0,52.5
12747,0,51.5
12748,0,53.5
12749,0,59
12750,0,60
12751,0,60
12752,0,59.5
12753,0,59
12754,0,59
12755,0,57.5
12756,0,53.5
12757,0,53
12758,0,55.5
12759,0,55
12760,0,54
12761,0,53.5
12762,0,54.5
12763,0,55
12764,0,53
12765,0,53
12766,0,53
12767,0,51.5
12768,120,51.5
12769,120,52.5
12770,119.5,55
12771,119.5,59
12772,119.5,58
12773,119.5,58
12774,118.75,58.5
12775,118.75,61.5
12776,118.75,59.5
12777,118.75,60
12778,118.75,61
12779,118.75,63
12780,118,62
12781,118,64
12782,117.75,66
12783,117.75,67.5
12784,117.75,66.5
12785,117.75,61
12786,118,60
12787,118,63
12788,118,65.5
12789,118,61.5
12790,118,58
12791,118,57.5
12792,0,52.5
12793,0,52
12794,0,52
12795,0,54
12796,0,50.5
12797,0,45.5
12798,0,48
12799,0,46.5
12800,0,44
12801,0,45
12802,129.75,44
12803,129.75,41
12804,128.25,39.5
12805,128.25,40
12806,126.75,40.5
12807,126.75,40.5
12808,126.25,41
12809,125.75,39.5
12810,125.75,39.5
12811,126.25,42
12812,126.25,40
12813,125.25,42.5
12814,125,44
12815,125,45.5
12816,125,47
12817,125,45
12818,125,45
12819,122.5,47.5
12820,122.5,45.5
12821,121,44.5
12822,121,49.5
12823,133.75,49.5
12824,133.75,49
12825,133.25,48.5
12826,133.25,46.5
12827,131.25,43.5
12828,130.75,43.5
12829,130.75,48
12830,130.75,55
12831,130.75,48.5
12832,128.5,41
12833,128.5,40.5
12834,129.75,41
12835,129.75,39
12836,129.25,38
12837,129.75,35
12838,129.75,34
12839,129.75,32.5
12840,129,31
12841,129,30.5
12842,130.25,29
12843,130.25,28
12844,131,28
12845,131,27.5
12846,131,27.5
